@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}

@data
907,'2020/12/18 11:48:10:075',9,-3.904273,-6.708673,5.99338,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
908,'2020/12/18 11:48:10:144',9,-3.904273,-6.708673,5.99338,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
909,'2020/12/18 11:48:10:223',9,-3.904273,-6.708673,5.99338,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
910,'2020/12/18 11:48:10:287',9,-3.904273,-6.708673,5.99338,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
911,'2020/12/18 11:48:10:363',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
912,'2020/12/18 11:48:10:409',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
913,'2020/12/18 11:48:10:478',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
914,'2020/12/18 11:48:10:548',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
915,'2020/12/18 11:48:10:611',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
916,'2020/12/18 11:48:10:679',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
917,'2020/12/18 11:48:10:748',9,-3.991441,-6.743829,5.89571,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
918,'2020/12/18 11:48:10:814',9,-3.79117,-6.960145,5.77526,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
919,'2020/12/18 11:48:10:896',9,-3.79117,-6.960145,5.77526,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
920,'2020/12/18 11:48:10:973',9,-3.79117,-6.960145,5.77526,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
921,'2020/12/18 11:48:11:019',9,-3.79117,-6.960145,5.77526,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
922,'2020/12/18 11:48:11:091',9,-3.771268,-7.066619,5.657801,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
923,'2020/12/18 11:48:11:156',9,-3.771268,-7.066619,5.657801,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
924,'2020/12/18 11:48:11:215',9,-3.771268,-7.066619,5.657801,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
925,'2020/12/18 11:48:11:283',9,-3.771268,-7.066619,5.657801,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
926,'2020/12/18 11:48:11:356',9,-3.771268,-7.066619,5.657801,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
927,'2020/12/18 11:48:11:418',9,-3.898804,-6.914583,5.75831,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
928,'2020/12/18 11:48:11:484',9,-3.898804,-6.914583,5.75831,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
929,'2020/12/18 11:48:11:555',9,-3.898804,-6.914583,5.75831,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
930,'2020/12/18 11:48:11:604',9,-3.869035,-6.938034,5.75018,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
931,'2020/12/18 11:48:11:660',9,-3.869035,-6.938034,5.75018,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
932,'2020/12/18 11:48:11:739',9,-3.869035,-6.938034,5.75018,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
933,'2020/12/18 11:48:11:823',9,-3.869035,-6.938034,5.75018,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
934,'2020/12/18 11:48:11:907',9,-3.883665,-6.970901,5.70034,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
935,'2020/12/18 11:48:12:003',9,-3.883665,-6.970901,5.70034,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
936,'2020/12/18 11:48:12:064',9,-3.883665,-6.970901,5.70034,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
937,'2020/12/18 11:48:12:135',9,-3.849245,-6.895979,5.813694,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
938,'2020/12/18 11:48:12:191',9,-3.849245,-6.895979,5.813694,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
939,'2020/12/18 11:48:12:266',9,-3.849245,-6.895979,5.813694,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
940,'2020/12/18 11:48:12:307',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
941,'2020/12/18 11:48:12:364',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
942,'2020/12/18 11:48:12:422',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
943,'2020/12/18 11:48:12:463',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
944,'2020/12/18 11:48:12:534',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
945,'2020/12/18 11:48:12:590',9,-3.805869,-6.740919,6.020433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
946,'2020/12/18 11:48:12:645',9,-3.862748,-6.697995,6.032104,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
947,'2020/12/18 11:48:12:712',9,-3.862748,-6.697995,6.032104,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
948,'2020/12/18 11:48:12:789',9,-3.862748,-6.697995,6.032104,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
949,'2020/12/18 11:48:12:841',9,-3.920219,-6.709861,5.981629,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
950,'2020/12/18 11:48:12:893',9,-3.920219,-6.709861,5.981629,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
951,'2020/12/18 11:48:12:957',9,-3.920219,-6.709861,5.981629,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
952,'2020/12/18 11:48:13:037',9,-3.920219,-6.709861,5.981629,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
953,'2020/12/18 11:48:13:087',9,-3.920219,-6.709861,5.981629,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
954,'2020/12/18 11:48:13:153',9,-3.983007,-6.744713,5.900409,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
955,'2020/12/18 11:48:13:222',9,-3.983007,-6.744713,5.900409,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
956,'2020/12/18 11:48:13:256',9,-3.983007,-6.744713,5.900409,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
957,'2020/12/18 11:48:13:319',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
958,'2020/12/18 11:48:13:382',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
959,'2020/12/18 11:48:13:439',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
960,'2020/12/18 11:48:13:484',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
961,'2020/12/18 11:48:13:535',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
962,'2020/12/18 11:48:13:599',9,-3.983122,-6.588436,6.07433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
963,'2020/12/18 11:48:13:666',9,-3.955125,-6.507917,6.178533,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
964,'2020/12/18 11:48:13:737',9,-3.955125,-6.507917,6.178533,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
965,'2020/12/18 11:48:13:798',9,-3.955125,-6.507917,6.178533,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
966,'2020/12/18 11:48:13:866',9,-3.955125,-6.507917,6.178533,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
967,'2020/12/18 11:48:13:931',9,-3.919809,-6.52536,6.182641,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
968,'2020/12/18 11:48:13:999',9,-3.919809,-6.52536,6.182641,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
969,'2020/12/18 11:48:14:070',9,-3.919809,-6.52536,6.182641,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
970,'2020/12/18 11:48:14:135',9,-4.060246,-6.717467,5.878804,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
971,'2020/12/18 11:48:14:205',9,-4.060246,-6.717467,5.878804,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
972,'2020/12/18 11:48:14:268',9,-4.060246,-6.717467,5.878804,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
973,'2020/12/18 11:48:14:342',9,-4.060246,-6.717467,5.878804,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
974,'2020/12/18 11:48:14:419',9,-4.060246,-6.717467,5.878804,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
975,'2020/12/18 11:48:14:490',9,-4.148942,-6.922119,5.571433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
976,'2020/12/18 11:48:14:548',9,-4.148942,-6.922119,5.571433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
977,'2020/12/18 11:48:14:610',9,-4.148942,-6.922119,5.571433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
978,'2020/12/18 11:48:14:672',9,-4.148942,-6.922119,5.571433,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
979,'2020/12/18 11:48:14:750',9,-4.113163,-6.957302,5.554102,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
980,'2020/12/18 11:48:14:823',9,-4.113163,-6.957302,5.554102,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
981,'2020/12/18 11:48:14:897',9,-4.113163,-6.957302,5.554102,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
982,'2020/12/18 11:48:14:967',9,-4.053543,-7.106398,5.407228,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
983,'2020/12/18 11:48:15:034',9,-4.053543,-7.106398,5.407228,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
984,'2020/12/18 11:48:15:104',9,-4.053543,-7.106398,5.407228,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
985,'2020/12/18 11:48:15:174',9,-3.979153,-7.298682,5.202477,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
986,'2020/12/18 11:48:15:243',9,-3.979153,-7.298682,5.202477,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
987,'2020/12/18 11:48:15:322',9,-3.979153,-7.298682,5.202477,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
988,'2020/12/18 11:48:15:400',9,-3.979153,-7.298682,5.202477,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
989,'2020/12/18 11:48:15:472',9,-3.888007,-7.35146,5.197083,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
990,'2020/12/18 11:48:15:553',9,-3.888007,-7.35146,5.197083,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
991,'2020/12/18 11:48:15:613',9,-3.888007,-7.35146,5.197083,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
992,'2020/12/18 11:48:15:685',9,-3.97807,-7.409075,5.044881,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
993,'2020/12/18 11:48:15:753',9,-3.97807,-7.409075,5.044881,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
994,'2020/12/18 11:48:15:814',9,-3.97807,-7.409075,5.044881,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
995,'2020/12/18 11:48:15:889',9,-3.996799,-7.364482,5.095126,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
996,'2020/12/18 11:48:15:968',9,-3.996799,-7.364482,5.095126,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
997,'2020/12/18 11:48:16:006',9,-3.996799,-7.364482,5.095126,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
998,'2020/12/18 11:48:16:078',9,-3.996799,-7.364482,5.095126,0,0,4.159214,396.050781,322.999847,0.073307,0.022603,0.276291,13.916324,1.195875,2.470207,2.524484,6.753059,6.734052,23.518055,6.571005,8,?,?
999,'2020/12/18 11:48:25:861',10,-0.011094,0.183252,9.804932,8,1,3.950924,186.766037,362.370392,-0.011513,0.042006,-0.373862,12.54375,1.823041,2.434598,2.464988,6.841493,6.921543,24.583424,6.084944,?,1,?
1000,'2020/12/18 11:48:25:903',10,-0.011094,0.183252,9.804932,8,1,3.937678,185.873627,361.972198,-0.025795,0.051011,-0.386117,12.715075,1.503189,2.36013,2.388388,6.815618,6.901132,24.681725,6.079671,?,1,?
1001,'2020/12/18 11:48:25:951',10,-0.017852,0.180731,9.804969,8,1,3.934914,185.010239,361.442749,-0.024236,0.056033,-0.392694,12.773246,1.603676,2.222645,2.240693,6.804225,6.873553,24.758047,6.174253,?,1,?
1002,'2020/12/18 11:48:25:984',10,-0.017852,0.180731,9.804969,8,1,3.929043,184.854996,360.869934,-0.032649,0.05543,-0.40399,12.521692,1.57146,2.366398,2.383413,6.830493,6.904126,24.746241,6.104321,?,1,?
1003,'2020/12/18 11:48:26:017',10,-0.017852,0.180731,9.804969,8,1,3.931138,184.19371,360.69455,-0.036876,0.057223,-0.405997,12.815353,1.692226,2.328249,2.3508,6.78898,6.877467,24.849321,6.135453,?,1,?
1004,'2020/12/18 11:48:26:070',10,-0.017852,0.180731,9.804969,8,1,3.919858,182.792053,359.991241,-0.047446,0.059762,-0.425131,12.995535,1.785409,2.327454,2.334178,6.734302,6.827542,25.04463,6.100566,?,1,?
1005,'2020/12/18 11:48:26:132',10,-0.017852,0.180731,9.804969,8,1,3.894667,179.530319,359.496399,-0.06378,0.074056,-0.453298,12.84902,1.833448,2.304227,2.291388,6.830498,6.89307,25.266356,6.043619,?,1,?
1006,'2020/12/18 11:48:26:166',10,-0.017852,0.180731,9.804969,8,1,3.888778,177.915482,359.062836,-0.062422,0.071054,-0.469558,12.979446,1.971692,2.19858,2.20084,6.875905,6.937652,25.228048,6.144491,?,1,?
1007,'2020/12/18 11:48:26:201',10,-0.017852,0.180731,9.804969,8,1,3.888778,177.915482,359.062836,-0.062422,0.071054,-0.469558,12.979446,1.971692,2.19858,2.20084,6.875905,6.937652,25.228048,6.144491,?,1,?
1008,'2020/12/18 11:48:26:238',10,-0.004279,0.176224,9.805066,8,1,3.859571,175.374771,358.855652,-0.082946,0.084471,-0.501882,13.318154,2.268465,2.279416,2.266996,6.807055,6.859807,25.339062,6.218697,?,1,?
1009,'2020/12/18 11:48:26:305',10,-0.004279,0.176224,9.805066,8,1,3.834456,174.050674,358.892792,-0.085363,0.09039,-0.522431,13.293333,1.934334,2.362229,2.339995,6.83844,6.868736,25.185627,6.322701,?,1,?
1010,'2020/12/18 11:48:26:373',10,-0.004279,0.176224,9.805066,8,1,3.793959,169.727219,359.350555,-0.097598,0.095061,-0.561123,13.548472,1.369495,2.255946,2.223319,6.850464,6.866926,24.998438,6.27837,?,1,?
1011,'2020/12/18 11:48:26:449',10,-0.013616,0.180729,9.804976,8,1,3.778474,166.339645,360.132355,-0.109579,0.095496,-0.579377,13.499475,1.329697,2.30181,2.270764,6.884241,6.887382,25.053596,6.279026,?,1,?
1012,'2020/12/18 11:48:26:513',10,-0.013616,0.180729,9.804976,8,1,3.742939,163.785263,361.576355,-0.11227,0.091816,-0.592946,13.665053,1.116613,2.209176,2.165003,6.821848,6.829404,24.677967,6.399832,?,1,?
1013,'2020/12/18 11:48:26:552',10,-0.013616,0.180729,9.804976,8,1,3.738039,162.486893,362.96051,-0.109452,0.095042,-0.60006,13.712249,0.987308,2.251643,2.200933,6.831793,6.834713,24.528992,6.431512,?,1,?
